id,name,category,subcategory,rarity,professions,region,short_uses,file_name
44221,Harbor-wet Salve,Ingredient,Mushroom,Common,Fishing,Glimmerdeep,Quest hook: enables a recipe chain.,ingredient_harbor_wet_salve.png
44222,Hollowroot Stew,Ingredient,Fish,Common,Cooking,Hollowroot,Utility piece: supports leveling.,ingredient_hollowroot_stew.png
44223,Harbor-wet Bottle,Ingredient,Spice,Common,Cooking,Hollowroot,Vendor staple: gates a shortcut.,ingredient_harbor_wet_bottle.png
44224,Greatwood Compass,Ingredient,Root,Uncommon,Fishing,Glimmerdeep,Vendor staple: keeps you moving.,ingredient_greatwood_compass.png
44225,River-smooth Lockpick,Curio,Coin,Uncommon,Jewelry,Emberford,Utility piece: gates a shortcut.,curio_river_smooth_lockpick.png
44226,Mire-touched Lockpick,Material,Resin,Uncommon,Alchemy,Hollowroot,Field use: supports leveling.,material_mire_touched_lockpick.png
44227,Amberwake Bottle,Gear,Dagger,Common,Smithing,Emberford,Field use: supports leveling.,gear_amberwake_bottle.png
44228,Saltmarrow Hood,Material,Pigment,Uncommon,Skinning,Glimmerdeep,Quest hook: keeps you moving.,material_saltmarrow_hood.png
44229,Saltglass Vial,Consumable,Food,Common,Alchemy,Greatwood,Vendor staple: feeds a rumor.,consumable_saltglass_vial.png
44230,Briarbound Lantern,Material,Pigment,Uncommon,Skinning,Ashen Fields,Vendor staple: fills a gear gap.,material_briarbound_lantern.png
44231,Pilgrim's Pouch,Material,Leather,Rare,Skinning,Greatwood,Craft input: gates a shortcut.,material_pilgrim_s_pouch.png
44232,Frostbriar Buckler,Ingredient,Oil,Common,Alchemy,Saltmarrow,Vendor staple: enables a recipe chain.,ingredient_frostbriar_buckler.png
44233,Briarbound Seed,Ingredient,Spice,Common,Alchemy,Glimmerdeep,Field use: feeds a rumor.,ingredient_briarbound_seed.png
44234,Warden's Pin,World Object,Deployable,Uncommon,—,Emberford,Vendor staple: enables a recipe chain.,world_object_warden_s_pin.png
44235,Iron-banded Vial,Ingredient,Oil,Common,Alchemy,Frostbriar,Vendor staple: feeds a rumor.,ingredient_iron_banded_vial.png
44236,Emberford Pin,Ingredient,Fish,Uncommon,Herbalism,Saltmarrow,Quest hook: fills a gear gap.,ingredient_emberford_pin.png
44237,Amberwake Hilt,Map,Rubbing,Uncommon,—,Glimmerdeep,Utility piece: gates a shortcut.,map_amberwake_hilt.png
44238,Glimmerdeep Trophy Fang,Gear,Cloak,Common,Woodworking,Emberford,Utility piece: feeds a rumor.,gear_glimmerdeep_trophy_fang.png
44239,Frostbriar Permit Slip,Material,Pigment,Common,Tailoring,Saltmarrow,Loot filler: supports leveling.,material_frostbriar_permit_slip.png
44240,Saltglass Map Scrap,Gear,Axe,Common,Smithing,Glimmerdeep,Vendor staple: enables a recipe chain.,gear_saltglass_map_scrap.png
44241,Gutterborn Nail,Gear,Dagger,Common,Smithing,Hollowroot,Vendor staple: enables a recipe chain.,gear_gutterborn_nail.png
44242,Moon-stitched Petal,Gear,Gloves,Common,Woodworking,Hollowroot,Craft input: supports leveling.,gear_moon_stitched_petal.png
44243,Glimmerdeep Trinket,Gear,Cloak,Uncommon,Tailoring,Ashen Fields,Craft input: supports leveling.,gear_glimmerdeep_trinket.png
44244,Lantern-lit Ring,Curio,Totem,Rare,Scribing,Greatwood,Quest hook: feeds a rumor.,curio_lantern_lit_ring.png
44245,Saltmarrow Ration,Gear,Sword,Uncommon,Smithing,Hollowroot,Craft input: enables a recipe chain.,gear_saltmarrow_ration.png
44246,Emberford Coat,Ingredient,Salt,Common,Herbalism,Ashen Fields,Quest hook: gates a shortcut.,ingredient_emberford_coat.png
44247,Iron-banded Helm,Ingredient,Root,Uncommon,Cooking,Greatwood,Field use: gates a shortcut.,ingredient_iron_banded_helm.png
44248,Tide-taken Bottle,Document,Memo,Common,Scribing,Marketwalk,Quest hook: enables a recipe chain.,document_tide_taken_bottle.png
44249,Iron-banded Pod,Gear,Boots,Common,Leatherworking,Frostbriar,Craft input: supports leveling.,gear_iron_banded_pod.png
44250,Hollowroot Seed,Gear,Bow,Common,Leatherworking,Hollowroot,Quest hook: keeps you moving.,gear_hollowroot_seed.png
44251,Briarbound Lantern,Trinket,Charm,Common,Jewelry,Glimmerdeep,Vendor staple: gates a shortcut.,trinket_briarbound_lantern.png
44252,Storm-bit Pommel,World Object,Deployable,Uncommon,—,Hollowroot,Loot filler: feeds a rumor.,world_object_storm_bit_pommel.png
44253,Frostworn Stew,Consumable,Potion,Common,Alchemy,Greatwood,Loot filler: feeds a rumor.,consumable_frostworn_stew.png
44254,Glimmerdeep Hilt,Curio,Totem,Common,Jewelry,Greatwood,Utility piece: supports leveling.,curio_glimmerdeep_hilt.png
44255,Lantern-lit Canteen,Gear,Pendant,Common,Leatherworking,Saltmarrow,Field use: fills a gear gap.,gear_lantern_lit_canteen.png
44256,Storm-bit Vial,Curio,Charm,Common,Scribing,Marketwalk,Quest hook: enables a recipe chain.,curio_storm_bit_vial.png
44257,Briarbound Belt,Consumable,Tea,Common,Alchemy,Emberford,Craft input: keeps you moving.,consumable_briarbound_belt.png
44258,Glimmerdeep Permit Slip,Quest Item,Seal,Uncommon,—,Frostbriar,Loot filler: feeds a rumor.,quest_item_glimmerdeep_permit_slip.png
44259,Storm-bit Ore,Consumable,Potion,Uncommon,Cooking,Emberford,Field use: supports leveling.,consumable_storm_bit_ore.png
44260,Warden's Hood,Gear,Shield,Common,Smithing,Hollowroot,Quest hook: fills a gear gap.,gear_warden_s_hood.png
44261,Sun-bleached Ore,Gear,Ring,Rare,Woodworking,Glimmerdeep,Craft input: enables a recipe chain.,gear_sun_bleached_ore.png
44262,Saltmarrow Biscuit,Gear,Sword,Uncommon,Smithing,Marketwalk,Quest hook: gates a shortcut.,gear_saltmarrow_biscuit.png
44263,Emberford Keybone,Gear,Sword,Common,Smithing,Emberford,Loot filler: enables a recipe chain.,gear_emberford_keybone.png
44264,Sun-bleached Keybone,Consumable,Bandage,Common,Cooking,Ashen Fields,Quest hook: enables a recipe chain.,consumable_sun_bleached_keybone.png
44265,River-smooth Vial,World Object,Bundle,Uncommon,—,Glimmerdeep,Quest hook: supports leveling.,world_object_river_smooth_vial.png
44266,Sun-bleached Salve,Material,Cloth,Common,Smithing,Greatwood,Vendor staple: fills a gear gap.,material_sun_bleached_salve.png
44267,Amberwake Buckler,Material,Resin,Common,Woodworking,Marketwalk,Loot filler: enables a recipe chain.,material_amberwake_buckler.png
44268,Harbor-wet Ration,Material,Stone,Common,Skinning,Hollowroot,Field use: feeds a rumor.,material_harbor_wet_ration.png
44269,Cinder-scarred Wanted Poster,Ingredient,Salt,Common,Cooking,Frostbriar,Quest hook: gates a shortcut.,ingredient_cinder_scarred_wanted_poster.png
44270,Iron-banded Trinket,Material,Leather,Common,Tailoring,Saltmarrow,Craft input: supports leveling.,material_iron_banded_trinket.png
44271,Gutterborn Hook,Material,Ore,Uncommon,Mining,Ashen Fields,Field use: keeps you moving.,material_gutterborn_hook.png
44272,Ash-dusted Lichen,Gear,Mace,Common,Smithing,Hollowroot,Quest hook: keeps you moving.,gear_ash_dusted_lichen.png
44273,River-smooth Buckler,Ingredient,Spice,Common,Alchemy,Saltmarrow,Field use: enables a recipe chain.,ingredient_river_smooth_buckler.png
44274,Saltmarrow Hood,Alchemy Item,Reagent,Common,Alchemy,Greatwood,Field use: feeds a rumor.,alchemy_item_saltmarrow_hood.png
44275,Frostworn Petal,Curio,Totem,Uncommon,Jewelry,Glimmerdeep,Vendor staple: feeds a rumor.,curio_frostworn_petal.png
44276,Tide-taken Ingot,Ingredient,Herb,Common,Herbalism,Marketwalk,Utility piece: supports leveling.,ingredient_tide_taken_ingot.png
44277,Gutterborn Hook,Ingredient,Spice,Common,Cooking,Frostbriar,Craft input: supports leveling.,ingredient_gutterborn_hook.png
44278,Lantern-lit Token,Material,Glass,Common,Leatherworking,Ashen Fields,Quest hook: feeds a rumor.,material_lantern_lit_token.png
44279,Pilgrim's Ring,Material,Resin,Uncommon,Tailoring,Marketwalk,Field use: gates a shortcut.,material_pilgrim_s_ring.png
44280,Glimmerdeep Hilt,Curio,Signet,Common,Jewelry,Emberford,Craft input: feeds a rumor.,curio_glimmerdeep_hilt.png
44281,Saltglass Lantern,Material,Ingot,Uncommon,Smithing,Glimmerdeep,Loot filler: gates a shortcut.,material_saltglass_lantern.png
44282,Sun-bleached Bandage Roll,Material,Timber,Uncommon,Mining,Greatwood,Quest hook: enables a recipe chain.,material_sun_bleached_bandage_roll.png
44283,Silt-grit Permit Slip,Ingredient,Oil,Uncommon,Herbalism,Ashen Fields,Utility piece: fills a gear gap.,ingredient_silt_grit_permit_slip.png
44284,Iron-banded Trophy Fang,Material,Stone,Common,Alchemy,Hollowroot,Craft input: gates a shortcut.,material_iron_banded_trophy_fang.png
44285,Iron-banded Token,Trophy,Hide,Common,—,Saltmarrow,Loot filler: supports leveling.,trophy_iron_banded_token.png
44286,Frostbriar Ore,Gear,Gloves,Uncommon,Jewelry,Greatwood,Vendor staple: gates a shortcut.,gear_frostbriar_ore.png
44287,River-smooth Totem,Ingredient,Meat,Common,Herbalism,Hollowroot,Loot filler: gates a shortcut.,ingredient_river_smooth_totem.png
44288,Moon-stitched Tea,Gear,Legs,Common,Leatherworking,Ashen Fields,Utility piece: keeps you moving.,gear_moon_stitched_tea.png
44289,Pilgrim's Biscuit,Consumable,Tea,Common,Alchemy,Marketwalk,Loot filler: supports leveling.,consumable_pilgrim_s_biscuit.png
44290,Glimmerdeep Trophy Fang,Material,Ore,Uncommon,Alchemy,Greatwood,Vendor staple: supports leveling.,material_glimmerdeep_trophy_fang.png
44291,Cinder-scarred Hilt,Consumable,Tonic,Uncommon,Alchemy,Ashen Fields,Vendor staple: fills a gear gap.,consumable_cinder_scarred_hilt.png
44292,Pilgrim's Stew,Curio,Mask,Uncommon,Jewelry,Emberford,Craft input: gates a shortcut.,curio_pilgrim_s_stew.png
44293,Saltmarrow Belt,Material,Glass,Common,Alchemy,Glimmerdeep,Craft input: feeds a rumor.,material_saltmarrow_belt.png
44294,Emberford Root,Material,Leather,Common,Mining,Frostbriar,Loot filler: supports leveling.,material_emberford_root.png
44295,Harbor-wet Ore,Material,Ore,Uncommon,Skinning,Frostbriar,Utility piece: feeds a rumor.,material_harbor_wet_ore.png
44296,Warden's Spool,Gear,Shield,Uncommon,Smithing,Frostbriar,Utility piece: supports leveling.,gear_warden_s_spool.png
44297,Moon-stitched Pendant,Ingredient,Oil,Uncommon,Alchemy,Greatwood,Craft input: supports leveling.,ingredient_moon_stitched_pendant.png
44298,Sun-bleached Root,Curio,Figurine,Common,Jewelry,Greatwood,Loot filler: gates a shortcut.,curio_sun_bleached_root.png
44299,Briarbound Totem,Gear,Crossbow,Rare,Leatherworking,Marketwalk,Vendor staple: keeps you moving.,gear_briarbound_totem.png
44300,Frostbriar Gloves,Ingredient,Spice,Uncommon,Cooking,Hollowroot,Field use: keeps you moving.,ingredient_frostbriar_gloves.png
44301,Sun-bleached Pin,Curio,Mask,Uncommon,Enchanting,Marketwalk,Quest hook: keeps you moving.,curio_sun_bleached_pin.png
44302,Saltglass Hood,Consumable,Bandage,Common,Alchemy,Hollowroot,Quest hook: feeds a rumor.,consumable_saltglass_hood.png
44303,Cinder-scarred Trophy Fang,Material,Resin,Common,Tailoring,Frostbriar,Loot filler: keeps you moving.,material_cinder_scarred_trophy_fang.png
44304,Greatwood Shard,Ingredient,Mushroom,Common,Fishing,Hollowroot,Utility piece: feeds a rumor.,ingredient_greatwood_shard.png
44305,Pilgrim's Sash,Material,Cloth,Common,Skinning,Saltmarrow,Loot filler: keeps you moving.,material_pilgrim_s_sash.png
44306,Amberwake Guard,Gear,Belt,Uncommon,Tailoring,Ashen Fields,Loot filler: feeds a rumor.,gear_amberwake_guard.png
44307,Emberford Coat,Gear,Mace,Uncommon,Smithing,Glimmerdeep,Craft input: fills a gear gap.,gear_emberford_coat.png
44308,Tide-taken Hook,Gear,Gloves,Uncommon,Tailoring,Saltmarrow,Craft input: feeds a rumor.,gear_tide_taken_hook.png
44309,Amberwake Petal,Material,Stone,Uncommon,Alchemy,Glimmerdeep,Utility piece: gates a shortcut.,material_amberwake_petal.png
44310,Amberwake Hilt,Key,Shrine,Common,—,Frostbriar,Vendor staple: gates a shortcut.,key_amberwake_hilt.png
44311,Frostbriar Pin,Material,Ore,Common,Woodworking,Greatwood,Utility piece: enables a recipe chain.,material_frostbriar_pin.png
44312,River-smooth Pin,Gear,Sword,Uncommon,Smithing,Marketwalk,Field use: feeds a rumor.,gear_river_smooth_pin.png
44313,Moon-stitched Hood,Material,Wax,Uncommon,Mining,Hollowroot,Quest hook: supports leveling.,material_moon_stitched_hood.png
44314,Frostbriar Ore,Curio,Charm,Uncommon,Jewelry,Marketwalk,Craft input: feeds a rumor.,curio_frostbriar_ore.png
44315,Frostworn Pod,Quest Item,Relic,Uncommon,—,Hollowroot,Quest hook: supports leveling.,quest_item_frostworn_pod.png
44316,Briarbound Hook,Material,Wax,Uncommon,Smithing,Marketwalk,Quest hook: fills a gear gap.,material_briarbound_hook.png
44317,Harbor-wet Plank,Ingredient,Fish,Common,Fishing,Marketwalk,Utility piece: fills a gear gap.,ingredient_harbor_wet_plank.png
44318,River-smooth Pin,Ingredient,Salt,Uncommon,Fishing,Ashen Fields,Utility piece: fills a gear gap.,ingredient_river_smooth_pin.png
44319,Silt-grit Pommel,Gear,Crossbow,Rare,Leatherworking,Ashen Fields,Loot filler: keeps you moving.,gear_silt_grit_pommel.png
44320,Hollowroot Wanted Poster,Curio,Totem,Common,Enchanting,Frostbriar,Field use: gates a shortcut.,curio_hollowroot_wanted_poster.png
44321,Hollowroot Belt,Ingredient,Mushroom,Uncommon,Cooking,Greatwood,Loot filler: supports leveling.,ingredient_hollowroot_belt.png
44322,Gutterborn Ore,Gear,Bow,Common,Leatherworking,Hollowroot,Field use: supports leveling.,gear_gutterborn_ore.png
44323,River-smooth Compass,Gear,Dagger,Uncommon,Smithing,Frostbriar,Craft input: gates a shortcut.,gear_river_smooth_compass.png
44324,Greatwood Belt,Material,Timber,Common,Smithing,Ashen Fields,Craft input: keeps you moving.,material_greatwood_belt.png
44325,Mire-touched Salve,Material,Stone,Common,Smithing,Glimmerdeep,Utility piece: fills a gear gap.,material_mire_touched_salve.png
44326,Emberford Trinket,Gear,Axe,Uncommon,Smithing,Greatwood,Quest hook: supports leveling.,gear_emberford_trinket.png
44327,Ash-dusted Canteen,Curio,Mask,Uncommon,Jewelry,Frostbriar,Quest hook: supports leveling.,curio_ash_dusted_canteen.png
44328,Emberford Hilt,Tool,Travel,Common,Smithing,Emberford,Quest hook: enables a recipe chain.,tool_emberford_hilt.png
44329,Briarbound Boots,Material,Resin,Common,Alchemy,Saltmarrow,Vendor staple: gates a shortcut.,material_briarbound_boots.png
44330,Ash-dusted Shard,Ingredient,Fruit,Common,Alchemy,Glimmerdeep,Quest hook: supports leveling.,ingredient_ash_dusted_shard.png
44331,Mire-touched Plank,Material,Cloth,Common,Skinning,Hollowroot,Craft input: fills a gear gap.,material_mire_touched_plank.png
44332,Pilgrim's Shard,Ingredient,Root,Common,Fishing,Marketwalk,Utility piece: feeds a rumor.,ingredient_pilgrim_s_shard.png
44333,Warden's Lichen,Curio,Coin,Uncommon,Scribing,Frostbriar,Craft input: keeps you moving.,curio_warden_s_lichen.png
44334,Hollowroot Lichen,Profession Tool,Field,Uncommon,Enchanting,Hollowroot,Vendor staple: gates a shortcut.,profession_tool_hollowroot_lichen.png
44335,Warden's Bandage Roll,Material,Glass,Uncommon,Smithing,Hollowroot,Quest hook: fills a gear gap.,material_warden_s_bandage_roll.png
44336,Amberwake Gloves,Ingredient,Root,Uncommon,Fishing,Saltmarrow,Utility piece: enables a recipe chain.,ingredient_amberwake_gloves.png
44337,Warden's Charm,Ingredient,Grain,Common,Cooking,Marketwalk,Loot filler: fills a gear gap.,ingredient_warden_s_charm.png
44338,Frostbriar Ration,Quest Item,Relic,Uncommon,—,Ashen Fields,Vendor staple: fills a gear gap.,quest_item_frostbriar_ration.png
44339,Mire-touched Sash,Material,Ore,Uncommon,Alchemy,Saltmarrow,Loot filler: feeds a rumor.,material_mire_touched_sash.png
44340,Moon-stitched Pendant,Curio,Totem,Uncommon,Jewelry,Marketwalk,Loot filler: enables a recipe chain.,curio_moon_stitched_pendant.png
44341,Emberford Hook,Ingredient,Spice,Common,Fishing,Saltmarrow,Craft input: fills a gear gap.,ingredient_emberford_hook.png
44342,Cinder-scarred Guard,Material,Leather,Common,Mining,Marketwalk,Quest hook: keeps you moving.,material_cinder_scarred_guard.png
44343,Warden's Shard,Gear,Axe,Uncommon,Smithing,Hollowroot,Quest hook: enables a recipe chain.,gear_warden_s_shard.png
44344,Saltmarrow Trinket,Material,Glass,Uncommon,Woodworking,Glimmerdeep,Loot filler: feeds a rumor.,material_saltmarrow_trinket.png
44345,Iron-banded Hook,Gear,Chest,Uncommon,Jewelry,Saltmarrow,Vendor staple: enables a recipe chain.,gear_iron_banded_hook.png
44346,Frostbriar Hilt,Material,Stone,Rare,Smithing,Greatwood,Loot filler: enables a recipe chain.,material_frostbriar_hilt.png
44347,Mire-touched Wanted Poster,Consumable,Food,Common,Alchemy,Saltmarrow,Loot filler: supports leveling.,consumable_mire_touched_wanted_poster.png
44348,Harbor-wet Pod,Consumable,Potion,Common,Alchemy,Ashen Fields,Field use: gates a shortcut.,consumable_harbor_wet_pod.png
44349,Greatwood Totem,Consumable,Tonic,Common,Cooking,Frostbriar,Field use: enables a recipe chain.,consumable_greatwood_totem.png
44350,Saltglass Ore,Ingredient,Fruit,Common,Fishing,Ashen Fields,Quest hook: enables a recipe chain.,ingredient_saltglass_ore.png
44351,Ash-dusted Plank,Curio,Totem,Uncommon,Jewelry,Emberford,Craft input: enables a recipe chain.,curio_ash_dusted_plank.png
44352,Frostbriar Leather Strip,Curio,Signet,Uncommon,Jewelry,Greatwood,Quest hook: keeps you moving.,curio_frostbriar_leather_strip.png
44353,Saltglass Compass,Material,Pigment,Uncommon,Leatherworking,Glimmerdeep,Field use: fills a gear gap.,material_saltglass_compass.png
44354,Iron-banded Nail,Ingredient,Herb,Common,Fishing,Ashen Fields,Vendor staple: gates a shortcut.,ingredient_iron_banded_nail.png
44355,Greatwood Map Scrap,Material,Stone,Common,Skinning,Marketwalk,Quest hook: supports leveling.,material_greatwood_map_scrap.png
44356,Frostbriar Ring,Ingredient,Oil,Uncommon,Herbalism,Emberford,Field use: gates a shortcut.,ingredient_frostbriar_ring.png
44357,Frostworn Nail,Consumable,Food,Common,Alchemy,Frostbriar,Vendor staple: enables a recipe chain.,consumable_frostworn_nail.png
44358,Harbor-wet Spool,Curio,Coin,Uncommon,Enchanting,Ashen Fields,Craft input: supports leveling.,curio_harbor_wet_spool.png
44359,Hollowroot Map Scrap,Gear,Gloves,Common,Woodworking,Emberford,Utility piece: gates a shortcut.,gear_hollowroot_map_scrap.png
44360,Sun-bleached Biscuit,Consumable,Elixir,Uncommon,Cooking,Marketwalk,Quest hook: keeps you moving.,consumable_sun_bleached_biscuit.png
44361,Cinder-scarred Coat,Gear,Sword,Uncommon,Smithing,Marketwalk,Quest hook: supports leveling.,gear_cinder_scarred_coat.png
44362,Moon-stitched Hood,Profession Tool,Implement,Common,Herbalism,Glimmerdeep,Loot filler: feeds a rumor.,profession_tool_moon_stitched_hood.png
44363,Mire-touched Ledger Page,Material,Cloth,Uncommon,Mining,Frostbriar,Quest hook: supports leveling.,material_mire_touched_ledger_page.png
44364,Saltmarrow Wanted Poster,Ingredient,Root,Common,Alchemy,Greatwood,Loot filler: enables a recipe chain.,ingredient_saltmarrow_wanted_poster.png
44365,Saltglass Root,Material,Timber,Uncommon,Mining,Frostbriar,Vendor staple: feeds a rumor.,material_saltglass_root.png
44366,Hollowroot Totem,Consumable,Tea,Uncommon,Cooking,Greatwood,Loot filler: supports leveling.,consumable_hollowroot_totem.png
44367,Emberford Vest,Material,Stone,Common,Alchemy,Marketwalk,Loot filler: enables a recipe chain.,material_emberford_vest.png
44368,Amberwake Hilt,Ingredient,Salt,Common,Alchemy,Glimmerdeep,Vendor staple: enables a recipe chain.,ingredient_amberwake_hilt.png
44369,Tide-taken Ring,Ingredient,Salt,Rare,Alchemy,Ashen Fields,Craft input: keeps you moving.,ingredient_tide_taken_ring.png
44370,Greatwood Bottle,Curio,Totem,Common,Jewelry,Emberford,Quest hook: enables a recipe chain.,curio_greatwood_bottle.png
44371,Tide-taken Permit Slip,Gear,Staff,Uncommon,Jewelry,Frostbriar,Quest hook: fills a gear gap.,gear_tide_taken_permit_slip.png
44372,Sun-bleached Sash,Curio,Totem,Common,Scribing,Glimmerdeep,Field use: gates a shortcut.,curio_sun_bleached_sash.png
44373,Mire-touched Biscuit,Document,Letter,Uncommon,Scribing,Saltmarrow,Vendor staple: feeds a rumor.,document_mire_touched_biscuit.png
44374,Cinder-scarred Pommel,Material,Timber,Uncommon,Tailoring,Emberford,Craft input: feeds a rumor.,material_cinder_scarred_pommel.png
44375,Glimmerdeep Map Scrap,Consumable,Tonic,Rare,Cooking,Glimmerdeep,Craft input: fills a gear gap.,consumable_glimmerdeep_map_scrap.png
44376,Cinder-scarred Token,Ingredient,Grain,Common,Fishing,Hollowroot,Vendor staple: enables a recipe chain.,ingredient_cinder_scarred_token.png
44377,Glimmerdeep Thread,Material,Stone,Uncommon,Mining,Ashen Fields,Loot filler: fills a gear gap.,material_glimmerdeep_thread.png
44378,Warden's Tally,Ingredient,Herb,Uncommon,Cooking,Saltmarrow,Loot filler: gates a shortcut.,ingredient_warden_s_tally.png
44379,River-smooth Belt,Consumable,Elixir,Common,Alchemy,Hollowroot,Craft input: feeds a rumor.,consumable_river_smooth_belt.png
44380,Sun-bleached Spool,Document,Notice,Common,Scribing,Hollowroot,Loot filler: enables a recipe chain.,document_sun_bleached_spool.png
44381,Lantern-lit Pin,Gear,Shield,Uncommon,Smithing,Frostbriar,Vendor staple: supports leveling.,gear_lantern_lit_pin.png
44382,Moon-stitched Map Scrap,Gear,Ring,Common,Jewelry,Glimmerdeep,Vendor staple: supports leveling.,gear_moon_stitched_map_scrap.png
44383,Harbor-wet Gloves,Gear,Chest,Uncommon,Tailoring,Ashen Fields,Utility piece: gates a shortcut.,gear_harbor_wet_gloves.png
44384,Ash-dusted Biscuit,Gear,Chest,Common,Jewelry,Emberford,Vendor staple: fills a gear gap.,gear_ash_dusted_biscuit.png
44385,Briarbound Tincture,Ingredient,Oil,Common,Cooking,Saltmarrow,Utility piece: fills a gear gap.,ingredient_briarbound_tincture.png
44386,Briarbound Tincture,Material,Resin,Common,Woodworking,Marketwalk,Utility piece: fills a gear gap.,material_briarbound_tincture.png
44387,Briarbound Vest,Consumable,Food,Common,Alchemy,Glimmerdeep,Field use: feeds a rumor.,consumable_briarbound_vest.png
44388,Saltmarrow Totem,Gear,Ring,Rare,Smithing,Marketwalk,Field use: keeps you moving.,gear_saltmarrow_totem.png
44389,Pilgrim's Pommel,Ingredient,Spice,Common,Cooking,Hollowroot,Quest hook: feeds a rumor.,ingredient_pilgrim_s_pommel.png
44390,Mire-touched Guard,Ingredient,Salt,Common,Cooking,Frostbriar,Utility piece: supports leveling.,ingredient_mire_touched_guard.png
44391,Ash-dusted Compass,Ingredient,Salt,Common,Herbalism,Hollowroot,Craft input: enables a recipe chain.,ingredient_ash_dusted_compass.png
44392,Frostworn Pendant,World Object,Deployable,Common,—,Marketwalk,Loot filler: gates a shortcut.,world_object_frostworn_pendant.png
44393,Silt-grit Plank,Curio,Signet,Common,Jewelry,Glimmerdeep,Field use: fills a gear gap.,curio_silt_grit_plank.png
44394,Tide-taken Pommel,Consumable,Tea,Common,Cooking,Hollowroot,Vendor staple: supports leveling.,consumable_tide_taken_pommel.png
44395,Cinder-scarred Trophy Fang,Curio,Mask,Rare,Jewelry,Saltmarrow,Field use: enables a recipe chain.,curio_cinder_scarred_trophy_fang.png
44396,Cinder-scarred Compass,Ingredient,Salt,Common,Alchemy,Glimmerdeep,Craft input: feeds a rumor.,ingredient_cinder_scarred_compass.png
44397,Lantern-lit Stew,Material,Stone,Uncommon,Woodworking,Emberford,Loot filler: keeps you moving.,material_lantern_lit_stew.png
44398,Sun-bleached Permit Slip,Quest Item,Relic,Common,—,Saltmarrow,Vendor staple: feeds a rumor.,quest_item_sun_bleached_permit_slip.png
44399,Mire-touched Token,Ingredient,Fruit,Common,Alchemy,Emberford,Loot filler: gates a shortcut.,ingredient_mire_touched_token.png
44400,Saltmarrow Seed,Curio,Signet,Common,Enchanting,Glimmerdeep,Field use: keeps you moving.,curio_saltmarrow_seed.png
44401,Glimmerdeep Plank,Curio,Totem,Uncommon,Scribing,Marketwalk,Field use: feeds a rumor.,curio_glimmerdeep_plank.png
44402,Frostbriar Tally,Material,Stone,Rare,Woodworking,Saltmarrow,Field use: gates a shortcut.,material_frostbriar_tally.png
44403,Hollowroot Salve,Material,Glass,Uncommon,Woodworking,Saltmarrow,Craft input: enables a recipe chain.,material_hollowroot_salve.png
44404,Frostbriar Lockpick,Curio,Charm,Uncommon,Scribing,Emberford,Field use: gates a shortcut.,curio_frostbriar_lockpick.png
44405,Tide-taken Lockpick,Curio,Totem,Common,Scribing,Ashen Fields,Field use: feeds a rumor.,curio_tide_taken_lockpick.png
44406,Briarbound Bottle,Ingredient,Herb,Common,Herbalism,Glimmerdeep,Utility piece: fills a gear gap.,ingredient_briarbound_bottle.png
44407,Glimmerdeep Tea,Ingredient,Spice,Common,Fishing,Greatwood,Utility piece: fills a gear gap.,ingredient_glimmerdeep_tea.png
44408,Ash-dusted Gloves,Curio,Signet,Common,Scribing,Frostbriar,Craft input: gates a shortcut.,curio_ash_dusted_gloves.png
44409,Greatwood Tally,Gear,Mace,Uncommon,Smithing,Ashen Fields,Utility piece: enables a recipe chain.,gear_greatwood_tally.png
44410,Silt-grit Belt,Material,Ore,Common,Skinning,Emberford,Craft input: enables a recipe chain.,material_silt_grit_belt.png
44411,Sun-bleached Salve,Ingredient,Fruit,Common,Alchemy,Emberford,Field use: enables a recipe chain.,ingredient_sun_bleached_salve.png
44412,Moon-stitched Lockpick,Material,Stone,Common,Mining,Frostbriar,Field use: fills a gear gap.,material_moon_stitched_lockpick.png
44413,River-smooth Stew,Curio,Totem,Common,Enchanting,Marketwalk,Loot filler: keeps you moving.,curio_river_smooth_stew.png
44414,Frostworn Trophy Fang,Consumable,Tea,Uncommon,Cooking,Hollowroot,Loot filler: keeps you moving.,consumable_frostworn_trophy_fang.png
44415,Hollowroot Vial,Gear,Bow,Uncommon,Woodworking,Emberford,Craft input: gates a shortcut.,gear_hollowroot_vial.png
44416,Greatwood Trophy Fang,Curio,Signet,Common,Jewelry,Ashen Fields,Loot filler: fills a gear gap.,curio_greatwood_trophy_fang.png
44417,Silt-grit Ore,Gear,Gloves,Common,Smithing,Glimmerdeep,Loot filler: gates a shortcut.,gear_silt_grit_ore.png
44418,Emberford Tally,Ingredient,Salt,Common,Alchemy,Frostbriar,Utility piece: enables a recipe chain.,ingredient_emberford_tally.png
44419,Hollowroot Wanted Poster,Consumable,Bandage,Uncommon,Cooking,Emberford,Craft input: gates a shortcut.,consumable_hollowroot_wanted_poster.png
44420,Gutterborn Pod,Consumable,Potion,Rare,Cooking,Marketwalk,Field use: fills a gear gap.,consumable_gutterborn_pod.png
44421,Gutterborn Ore,Material,Leather,Common,Mining,Hollowroot,Vendor staple: supports leveling.,material_gutterborn_ore.png
44422,Pilgrim's Pommel,Quest Item,Parcel,Rare,—,Frostbriar,Utility piece: feeds a rumor.,quest_item_pilgrim_s_pommel.png
