id,name,category,subcategory,rarity,professions,region,short_uses,file_name
80634,Stormbit Buckler,Gear,Polearm,Uncommon,Smithing,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,gear_stormbit_buckler_80634.png
80635,Frosted Key,Gear,Sword,Common,Mining,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,gear_frosted_key_80635.png
80636,Emberlit Salve (II),Quest,Quest Item,Common,Leatherworking,Frostbriar_Reach,Utility item that supports exploration and downtime.,quest_emberlit_salve_ii_80636.png
80637,Sun-bleached Tonic,Gear,Polearm,Uncommon,Cooking,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,gear_sun_bleached_tonic_80637.png
80638,Marketfresh Ring (III),Ingredient,Wood,Common,Woodworking,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,ingredient_marketfresh_ring_iii_80638.png
80639,Emberlit Longbow (II),Quest,Quest Item,Common,Woodworking,Emberford_Marketwalk,Utility item that supports exploration and downtime.,quest_emberlit_longbow_ii_80639.png
80640,Mire-slick Charm,Gear,Dagger,Uncommon,Cooking,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,gear_mire_slick_charm_80640.png
80641,Frosted Longbow (III),Gear,Axe,Rare,Smithing,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,gear_frosted_longbow_iii_80641.png
80642,Saltworn Staff,Document,Scroll,Rare,Smithing,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,document_saltworn_staff_80642.png
80643,Frosted Amulet (IV),Ingredient,Wood,Uncommon,Mining,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,ingredient_frosted_amulet_iv_80643.png
80644,Glimmering Charm (III),Consumable,Potion,Uncommon,Woodworking,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,consumable_glimmering_charm_iii_80644.png
80645,Gravemark Map,Gear,Cloth,Common,Tailoring,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,gear_gravemark_map_80645.png
80646,Stormbit Gambeson,Gear,Dagger,Uncommon,Leatherworking,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,gear_stormbit_gambeson_80646.png
80647,Glimmering Buckler,Gear,Leather,Rare,Enchanting,Frostbriar_Reach,Crafting component used across multiple recipes.,gear_glimmering_buckler_80647.png
80648,Dusk-hushed Ingot (IV),Trinket,Charm,Common,Alchemy,Glimmerdeep_Mire,Crafting component used across multiple recipes.,trinket_dusk_hushed_ingot_iv_80648.png
80649,Briarbound Salve,Gear,Shield,Rare,None,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,gear_briarbound_salve_80649.png
80650,Ashen Cuirass (IV),Gear,Bow,Uncommon,Smithing,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,gear_ashen_cuirass_iv_80650.png
80651,Emberlit Longbow,Quest,Quest Item,Uncommon,Cooking,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,quest_emberlit_longbow_80651.png
80652,Briarbound Ingot,Gear,Leather,Uncommon,None,Saltmarrow_Strand,Utility item that supports exploration and downtime.,gear_briarbound_ingot_80652.png
80653,Gravemark Amulet,Material,Leatherworking,Uncommon,Alchemy,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,material_gravemark_amulet_80653.png
80654,Marketfresh Amulet (II),Gear,Sword,Common,None,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,gear_marketfresh_amulet_ii_80654.png
80655,Dusk-hushed Shortsword (I),Tool,Utility,Rare,Alchemy,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,tool_dusk_hushed_shortsword_i_80655.png
80656,Glimmering Tonic,Trinket,Charm,Uncommon,None,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,trinket_glimmering_tonic_80656.png
80657,Briarbound Cuirass,Gear,Cloth,Uncommon,Tailoring,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,gear_briarbound_cuirass_80657.png
80658,Briarbound Gloves (II),Key,Key,Uncommon,Woodworking,Saltmarrow_Strand,Utility item that supports exploration and downtime.,key_briarbound_gloves_ii_80658.png
80659,Mire-slick Cloak (IV),Consumable,Bandage,Common,Enchanting,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,consumable_mire_slick_cloak_iv_80659.png
80660,Mire-slick Lantern,Ingredient,Wood,Common,Herbalism,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,ingredient_mire_slick_lantern_80660.png
80661,Mire-slick Scroll,Consumable,Bandage,Common,Herbalism,Emberford_Marketwalk,Utility item that supports exploration and downtime.,consumable_mire_slick_scroll_80661.png
80662,Marketfresh Thread,Material,Ingot,Rare,Smithing,Frostbriar_Reach,Crafting component used across multiple recipes.,material_marketfresh_thread_80662.png
80663,Saltworn Legwraps,Gear,Sword,Uncommon,None,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,gear_saltworn_legwraps_80663.png
80664,Frosted Ingot,Ingredient,Hide,Uncommon,Smithing,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,ingredient_frosted_ingot_80664.png
80665,Emberlit Cloak (IV),Consumable,Food,Rare,Smithing,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,consumable_emberlit_cloak_iv_80665.png
80666,Emberlit Ring,Material,Ingot,Uncommon,Enchanting,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,material_emberlit_ring_80666.png
80667,Mire-slick Cuirass,Consumable,Bandage,Uncommon,Alchemy,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,consumable_mire_slick_cuirass_80667.png
80668,Frosted Ring,Gear,Staff,Rare,Mining,Frostbriar_Reach,Utility item that supports exploration and downtime.,gear_frosted_ring_80668.png
80669,Dusk-hushed Lockpick,Gear,Dagger,Common,Mining,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,gear_dusk_hushed_lockpick_80669.png
80670,Ashen Gambeson,Gear,Cloth,Common,None,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,gear_ashen_gambeson_80670.png
80671,Marketfresh Salve,Gear,Dagger,Rare,Smithing,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,gear_marketfresh_salve_80671.png
80672,Dusk-hushed Shortsword,Ingredient,Ore,Uncommon,Mining,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,ingredient_dusk_hushed_shortsword_80672.png
80673,Briarbound Map,Ingredient,Herb,Uncommon,Woodworking,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,ingredient_briarbound_map_80673.png
80674,Gravemark Lockpick (II),Tool,Utility,Uncommon,Tailoring,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,tool_gravemark_lockpick_ii_80674.png
80675,Dusk-hushed Salve (IV),Ingredient,Hide,Common,Mining,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,ingredient_dusk_hushed_salve_iv_80675.png
80676,Stormbit Gambeson,Gear,Leather,Common,Alchemy,Glimmerdeep_Mire,Crafting component used across multiple recipes.,gear_stormbit_gambeson_80676.png
80677,Saltworn Lockpick,Gear,Shield,Common,Tailoring,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,gear_saltworn_lockpick_80677.png
80678,Ashen Vial (IV),Gear,Sword,Uncommon,Herbalism,Emberford_Marketwalk,Crafting component used across multiple recipes.,gear_ashen_vial_iv_80678.png
80679,Glimmering Key,Map,Map,Rare,Alchemy,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,map_glimmering_key_80679.png
80680,Glimmering Ingot (III),Consumable,Food,Common,None,Frostbriar_Reach,Utility item that supports exploration and downtime.,consumable_glimmering_ingot_iii_80680.png
80681,Mire-slick Ration (III),Consumable,Food,Uncommon,Leatherworking,Glimmerdeep_Mire,Crafting component used across multiple recipes.,consumable_mire_slick_ration_iii_80681.png
80682,Briarbound Tonic,Consumable,Food,Uncommon,Herbalism,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,consumable_briarbound_tonic_80682.png
80683,Ashen Cloak,Gear,Axe,Rare,Enchanting,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,gear_ashen_cloak_80683.png
80684,Marketfresh Boots,Document,Scroll,Uncommon,Smithing,Saltmarrow_Strand,Utility item that supports exploration and downtime.,document_marketfresh_boots_80684.png
80685,Saltworn Scroll,Gear,Dagger,Rare,Woodworking,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,gear_saltworn_scroll_80685.png
80686,Sun-bleached Gloves,Consumable,Bandage,Common,Smithing,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,consumable_sun_bleached_gloves_80686.png
80687,Marketfresh Vial,Material,Ingot,Common,Cooking,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,material_marketfresh_vial_80687.png
80688,Marketfresh Boots,Gear,Mace,Uncommon,Herbalism,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,gear_marketfresh_boots_80688.png
80689,Marketfresh Bandage (II),Ingredient,Herb,Rare,Alchemy,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,ingredient_marketfresh_bandage_ii_80689.png
80690,Sun-bleached Staff (III),Gear,Staff,Common,None,Saltmarrow_Strand,Crafting component used across multiple recipes.,gear_sun_bleached_staff_iii_80690.png
80691,Frosted Scroll (III),Gear,Axe,Uncommon,Smithing,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,gear_frosted_scroll_iii_80691.png
80692,Frosted Charm (III),Gear,Mail,Common,Woodworking,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,gear_frosted_charm_iii_80692.png
80693,Frosted Cuirass (II),Quest,Quest Item,Common,Smithing,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,quest_frosted_cuirass_ii_80693.png
80694,Gravemark Cloak,Gear,Bow,Uncommon,Mining,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,gear_gravemark_cloak_80694.png
80695,Saltworn Ration (III),Map,Map,Common,None,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,map_saltworn_ration_iii_80695.png
80696,Ashen Lockpick,Map,Map,Uncommon,Leatherworking,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,map_ashen_lockpick_80696.png
80697,Dusk-hushed Longbow,Gear,Dagger,Common,Alchemy,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,gear_dusk_hushed_longbow_80697.png
80698,Glimmering Bandage (II),Ingredient,Ore,Uncommon,Enchanting,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,ingredient_glimmering_bandage_ii_80698.png
80699,Frosted Buckler,Material,Ingot,Uncommon,Herbalism,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,material_frosted_buckler_80699.png
80700,Marketfresh Ingot (I),Profession Tool,Kit,Common,None,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,profession tool_marketfresh_ingot_i_80700.png
80701,Gravemark Map (IV),Ingredient,Ore,Common,Alchemy,Frostbriar_Reach,Utility item that supports exploration and downtime.,ingredient_gravemark_map_iv_80701.png
80702,Saltworn Salve,Key,Key,Common,Enchanting,Saltmarrow_Strand,Crafting component used across multiple recipes.,key_saltworn_salve_80702.png
80703,Sun-bleached Cloak,Gear,Dagger,Common,Herbalism,Saltmarrow_Strand,Crafting component used across multiple recipes.,gear_sun_bleached_cloak_80703.png
80704,Dusk-hushed Shortsword,Consumable,Potion,Uncommon,Alchemy,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,consumable_dusk_hushed_shortsword_80704.png
80705,Dusk-hushed Key,Profession Tool,Kit,Uncommon,Herbalism,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,profession tool_dusk_hushed_key_80705.png
80706,Gravemark Vial,Gear,Leather,Rare,Herbalism,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,gear_gravemark_vial_80706.png
80707,Frosted Thread,Ingredient,Hide,Common,Enchanting,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,ingredient_frosted_thread_80707.png
80708,Briarbound Shortsword (II),Gear,Dagger,Uncommon,Smithing,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,gear_briarbound_shortsword_ii_80708.png
80709,Glimmering Legwraps,Key,Key,Uncommon,Cooking,Frostbriar_Reach,Crafting component used across multiple recipes.,key_glimmering_legwraps_80709.png
80710,Frosted Gloves,Gear,Plate,Common,Woodworking,Saltmarrow_Strand,Utility item that supports exploration and downtime.,gear_frosted_gloves_80710.png
80711,Gravemark Gambeson (I),Gear,Axe,Common,Herbalism,Glimmerdeep_Mire,Crafting component used across multiple recipes.,gear_gravemark_gambeson_i_80711.png
80712,Marketfresh Longbow (IV),Gear,Mail,Common,Herbalism,Emberford_Marketwalk,Utility item that supports exploration and downtime.,gear_marketfresh_longbow_iv_80712.png
80713,Dusk-hushed Staff,Gear,Bow,Rare,Leatherworking,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,gear_dusk_hushed_staff_80713.png
80714,Frosted Charm,Gear,Mace,Common,Herbalism,Frostbriar_Reach,Utility item that supports exploration and downtime.,gear_frosted_charm_80714.png
80715,Mire-slick Longbow,Consumable,Bandage,Uncommon,Leatherworking,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,consumable_mire_slick_longbow_80715.png
80716,Frosted Lantern,Ingredient,Ore,Common,Woodworking,Frostbriar_Reach,Crafting component used across multiple recipes.,ingredient_frosted_lantern_80716.png
80717,Briarbound Tonic,Gear,Axe,Uncommon,Alchemy,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,gear_briarbound_tonic_80717.png
80718,Glimmering Hatchet,Material,Leatherworking,Rare,Enchanting,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,material_glimmering_hatchet_80718.png
80719,Emberlit Bandage (II),Gear,Cloth,Uncommon,Tailoring,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,gear_emberlit_bandage_ii_80719.png
80720,Sun-bleached Staff,Gear,Shield,Uncommon,Tailoring,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,gear_sun_bleached_staff_80720.png
80721,Emberlit Shortsword (I),Gear,Sword,Uncommon,Enchanting,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,gear_emberlit_shortsword_i_80721.png
80722,Dusk-hushed Gloves (IV),Gear,Leather,Uncommon,Enchanting,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,gear_dusk_hushed_gloves_iv_80722.png
80723,Dusk-hushed Ingot,Consumable,Food,Uncommon,Alchemy,Emberford_Marketwalk,Crafting component used across multiple recipes.,consumable_dusk_hushed_ingot_80723.png
80724,Glimmering Cuirass (II),Gear,Cloth,Common,Cooking,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,gear_glimmering_cuirass_ii_80724.png
80725,Briarbound Map (I),Consumable,Potion,Common,Tailoring,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,consumable_briarbound_map_i_80725.png
80726,Mire-slick Charm,Consumable,Bandage,Uncommon,Alchemy,Glimmerdeep_Mire,Crafting component used across multiple recipes.,consumable_mire_slick_charm_80726.png
80727,Mire-slick Ingot,Tool,Utility,Rare,Smithing,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,tool_mire_slick_ingot_80727.png
80728,Sun-bleached Gloves (IV),Ingredient,Ore,Rare,Leatherworking,Emberford_Marketwalk,Crafting component used across multiple recipes.,ingredient_sun_bleached_gloves_iv_80728.png
80729,Glimmering Salve,Material,Ingot,Uncommon,Enchanting,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,material_glimmering_salve_80729.png
80730,Ashen Helm,Material,Leatherworking,Common,Alchemy,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,material_ashen_helm_80730.png
80731,Dusk-hushed Shortsword,Gear,Dagger,Common,Leatherworking,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,gear_dusk_hushed_shortsword_80731.png
80732,Marketfresh Map (II),Ingredient,Ore,Common,Cooking,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,ingredient_marketfresh_map_ii_80732.png
80733,Stormbit Map,Gear,Plate,Uncommon,Mining,Saltmarrow_Strand,Utility item that supports exploration and downtime.,gear_stormbit_map_80733.png
80734,Sun-bleached Shortsword,Gear,Polearm,Uncommon,Tailoring,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,gear_sun_bleached_shortsword_80734.png
80735,Frosted Map (IV),Consumable,Bandage,Common,Herbalism,Saltmarrow_Strand,Uncommon upgrade that rounds out leveling builds.,consumable_frosted_map_iv_80735.png
80736,Ashen Gambeson,Gear,Shield,Uncommon,Woodworking,Saltmarrow_Strand,Utility item that supports exploration and downtime.,gear_ashen_gambeson_80736.png
80737,Dusk-hushed Gloves,Tool,Utility,Rare,Tailoring,Saltmarrow_Strand,Crafting component used across multiple recipes.,tool_dusk_hushed_gloves_80737.png
80738,Mire-slick Key,Consumable,Potion,Rare,Leatherworking,Glimmerdeep_Mire,Crafting component used across multiple recipes.,consumable_mire_slick_key_80738.png
80739,Briarbound Salve,Profession Tool,Kit,Uncommon,Mining,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,profession tool_briarbound_salve_80739.png
80740,Ashen Key,Map,Map,Common,Smithing,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,map_ashen_key_80740.png
80741,Ashen Boots (I),Trinket,Charm,Rare,Tailoring,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,trinket_ashen_boots_i_80741.png
80742,Saltworn Staff (I),Ingredient,Hide,Rare,Leatherworking,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,ingredient_saltworn_staff_i_80742.png
80743,Stormbit Charm,Trinket,Charm,Uncommon,Leatherworking,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,trinket_stormbit_charm_80743.png
80744,Stormbit Staff,Ingredient,Wood,Uncommon,None,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,ingredient_stormbit_staff_80744.png
80745,Frosted Legwraps,Quest,Quest Item,Rare,Alchemy,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,quest_frosted_legwraps_80745.png
80746,Briarbound Ration (III),Consumable,Food,Uncommon,Mining,Emberford_Marketwalk,Uncommon upgrade that rounds out leveling builds.,consumable_briarbound_ration_iii_80746.png
80747,Sun-bleached Salve (IV),Quest,Quest Item,Uncommon,Alchemy,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,quest_sun_bleached_salve_iv_80747.png
80748,Saltworn Map (III),Tool,Utility,Uncommon,Cooking,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,tool_saltworn_map_iii_80748.png
80749,Ashen Charm,Gear,Cloth,Common,Woodworking,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,gear_ashen_charm_80749.png
80750,Stormbit Staff,Consumable,Bandage,Uncommon,Cooking,Emberford_Marketwalk,Crafting component used across multiple recipes.,consumable_stormbit_staff_80750.png
80751,Frosted Helm,Gear,Polearm,Rare,Cooking,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,gear_frosted_helm_80751.png
80752,Stormbit Vial (I),Gear,Axe,Uncommon,Mining,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,gear_stormbit_vial_i_80752.png
80753,Gravemark Lockpick,Consumable,Potion,Common,Enchanting,Saltmarrow_Strand,Baseline vendor stock; reliable in the first tiers.,consumable_gravemark_lockpick_80753.png
80754,Ashen Helm,Document,Scroll,Rare,Woodworking,Frostbriar_Reach,Uncommon upgrade that rounds out leveling builds.,document_ashen_helm_80754.png
80755,Glimmering Ring,Gear,Mail,Rare,Tailoring,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,gear_glimmering_ring_80755.png
80756,Dusk-hushed Buckler,Map,Map,Common,Mining,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,map_dusk_hushed_buckler_80756.png
80757,Gravemark Boots,Material,Ingot,Common,Cooking,Saltmarrow_Strand,Utility item that supports exploration and downtime.,material_gravemark_boots_80757.png
80758,Sun-bleached Gambeson,Ingredient,Wood,Uncommon,None,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,ingredient_sun_bleached_gambeson_80758.png
80759,Saltworn Ingot,Tool,Utility,Common,Smithing,Glimmerdeep_Mire,Crafting component used across multiple recipes.,tool_saltworn_ingot_80759.png
80760,Sun-bleached Lantern (IV),Ingredient,Wood,Common,None,Glimmerdeep_Mire,Utility item that supports exploration and downtime.,ingredient_sun_bleached_lantern_iv_80760.png
80761,Emberlit Map,Trinket,Charm,Common,Smithing,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,trinket_emberlit_map_80761.png
80762,Gravemark Scroll,Gear,Leather,Common,Alchemy,Saltmarrow_Strand,Crafting component used across multiple recipes.,gear_gravemark_scroll_80762.png
80763,Emberlit Salve,Ingredient,Wood,Uncommon,Herbalism,Saltmarrow_Strand,Common drop from humanoids and beasts; fuels crafting loops.,ingredient_emberlit_salve_80763.png
80764,Dusk-hushed Scroll,Map,Map,Uncommon,Leatherworking,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,map_dusk_hushed_scroll_80764.png
80765,Mire-slick Salve (III),Material,Leatherworking,Rare,Smithing,Glimmerdeep_Mire,Crafting component used across multiple recipes.,material_mire_slick_salve_iii_80765.png
80766,Sun-bleached Boots,Gear,Sword,Uncommon,Cooking,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,gear_sun_bleached_boots_80766.png
80767,Sun-bleached Ring (IV),Gear,Dagger,Uncommon,Herbalism,Emberford_Marketwalk,Crafting component used across multiple recipes.,gear_sun_bleached_ring_iv_80767.png
80768,Mire-slick Vial (III),Consumable,Bandage,Uncommon,Mining,Glimmerdeep_Mire,Common drop from humanoids and beasts; fuels crafting loops.,consumable_mire_slick_vial_iii_80768.png
80769,Stormbit Amulet,Tool,Utility,Uncommon,None,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,tool_stormbit_amulet_80769.png
80770,Glimmering Hatchet,Quest,Quest Item,Uncommon,Cooking,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,quest_glimmering_hatchet_80770.png
80771,Emberlit Scroll (II),Gear,Staff,Uncommon,Smithing,Saltmarrow_Strand,Utility item that supports exploration and downtime.,gear_emberlit_scroll_ii_80771.png
80772,Marketfresh Amulet,Key,Key,Rare,Smithing,Emberford_Marketwalk,Utility item that supports exploration and downtime.,key_marketfresh_amulet_80772.png
80773,Dusk-hushed Shortsword,Ingredient,Herb,Common,Herbalism,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,ingredient_dusk_hushed_shortsword_80773.png
80774,Emberlit Charm,Consumable,Bandage,Uncommon,Herbalism,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,consumable_emberlit_charm_80774.png
80775,Glimmering Thread (IV),Consumable,Food,Common,Enchanting,Saltmarrow_Strand,Crafting component used across multiple recipes.,consumable_glimmering_thread_iv_80775.png
80776,Gravemark Gloves,Material,Ingot,Uncommon,Herbalism,Glimmerdeep_Mire,Crafting component used across multiple recipes.,material_gravemark_gloves_80776.png
80777,Gravemark Gloves,Gear,Cloth,Uncommon,Smithing,Frostbriar_Reach,Crafting component used across multiple recipes.,gear_gravemark_gloves_80777.png
80778,Frosted Charm,Ingredient,Herb,Uncommon,Enchanting,Glimmerdeep_Mire,Crafting component used across multiple recipes.,ingredient_frosted_charm_80778.png
80779,Marketfresh Ring,Gear,Sword,Uncommon,Woodworking,Saltmarrow_Strand,Utility item that supports exploration and downtime.,gear_marketfresh_ring_80779.png
80780,Sun-bleached Charm,Consumable,Potion,Common,Cooking,Saltmarrow_Strand,Rare dungeon-worthy piece for midgame milestones.,consumable_sun_bleached_charm_80780.png
80781,Sun-bleached Buckler,Material,Leatherworking,Uncommon,Tailoring,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,material_sun_bleached_buckler_80781.png
80782,Glimmering Longbow (I),Gear,Plate,Uncommon,Herbalism,Frostbriar_Reach,Utility item that supports exploration and downtime.,gear_glimmering_longbow_i_80782.png
80783,Briarbound Longbow,Gear,Polearm,Uncommon,Woodworking,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,gear_briarbound_longbow_80783.png
80784,Stormbit Shortsword,Key,Key,Common,Herbalism,Emberford_Marketwalk,Crafting component used across multiple recipes.,key_stormbit_shortsword_80784.png
80785,Glimmering Staff,Gear,Sword,Uncommon,None,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,gear_glimmering_staff_80785.png
80786,Ashen Bandage,Gear,Polearm,Common,Cooking,Emberford_Marketwalk,Rare dungeon-worthy piece for midgame milestones.,gear_ashen_bandage_80786.png
80787,Saltworn Map,Consumable,Food,Uncommon,None,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,consumable_saltworn_map_80787.png
80788,Briarbound Salve (I),Ingredient,Wood,Rare,Smithing,Saltmarrow_Strand,Crafting component used across multiple recipes.,ingredient_briarbound_salve_i_80788.png
80789,Dusk-hushed Ingot,Ingredient,Wood,Uncommon,Herbalism,Emberford_Marketwalk,Common drop from humanoids and beasts; fuels crafting loops.,ingredient_dusk_hushed_ingot_80789.png
80790,Stormbit Gloves (I),Consumable,Food,Common,Enchanting,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,consumable_stormbit_gloves_i_80790.png
80791,Ashen Buckler,Ingredient,Wood,Uncommon,None,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,ingredient_ashen_buckler_80791.png
80792,Ashen Shortsword,Gear,Plate,Rare,Leatherworking,Glimmerdeep_Mire,Baseline vendor stock; reliable in the first tiers.,gear_ashen_shortsword_80792.png
80793,Briarbound Charm (III),Ingredient,Herb,Rare,Enchanting,Frostbriar_Reach,Utility item that supports exploration and downtime.,ingredient_briarbound_charm_iii_80793.png
80794,Gravemark Gambeson (III),Quest,Quest Item,Uncommon,Enchanting,Saltmarrow_Strand,Crafting component used across multiple recipes.,quest_gravemark_gambeson_iii_80794.png
80795,Frosted Lockpick,Material,Thread,Uncommon,Enchanting,Frostbriar_Reach,Common drop from humanoids and beasts; fuels crafting loops.,material_frosted_lockpick_80795.png
80796,Sun-bleached Scroll,Gear,Staff,Uncommon,Cooking,Saltmarrow_Strand,Crafting component used across multiple recipes.,gear_sun_bleached_scroll_80796.png
80797,Sun-bleached Amulet (II),Trinket,Charm,Uncommon,None,Glimmerdeep_Mire,Rare dungeon-worthy piece for midgame milestones.,trinket_sun_bleached_amulet_ii_80797.png
80798,Emberlit Hatchet,Gear,Plate,Rare,Smithing,Frostbriar_Reach,Rare dungeon-worthy piece for midgame milestones.,gear_emberlit_hatchet_80798.png
80799,Frosted Lockpick (IV),Map,Map,Common,Enchanting,Glimmerdeep_Mire,Uncommon upgrade that rounds out leveling builds.,map_frosted_lockpick_iv_80799.png
80800,Briarbound Helm,Gear,Shield,Uncommon,Mining,Emberford_Marketwalk,Baseline vendor stock; reliable in the first tiers.,gear_briarbound_helm_80800.png
80801,Briarbound Ring,Document,Scroll,Common,Tailoring,Frostbriar_Reach,Baseline vendor stock; reliable in the first tiers.,document_briarbound_ring_80801.png
