id,name,category,subcategory,rarity,professions,region,short_uses,file_name
49515,Saltglass Root,Gear,Mace,Common,Smithing,Emberford,Vendor staple: enables a recipe chain.,gear_saltglass_root.png
49516,Greatwood Lockpick,Gear,Boots,Uncommon,Leatherworking,Marketwalk,Vendor staple: fills a gear gap.,gear_greatwood_lockpick.png
49517,Hollowroot Ingot,Material,Ingot,Common,Alchemy,Frostbriar,Loot filler: feeds a rumor.,material_hollowroot_ingot.png
49518,Greatwood Ore,Curio,Mask,Common,Scribing,Greatwood,Vendor staple: keeps you moving.,curio_greatwood_ore.png
49519,Glimmerdeep Keybone,Gear,Wand,Rare,Smithing,Ashen Fields,Utility piece: feeds a rumor.,gear_glimmerdeep_keybone.png
49520,Storm-bit Permit Slip,Ingredient,Salt,Uncommon,Herbalism,Hollowroot,Loot filler: gates a shortcut.,ingredient_storm_bit_permit_slip.png
49521,Pilgrim's Pin,Gear,Dagger,Common,Smithing,Saltmarrow,Utility piece: supports leveling.,gear_pilgrim_s_pin.png
49522,Frostbriar Vial,World Object,Deployable,Common,—,Greatwood,Craft input: gates a shortcut.,world_object_frostbriar_vial.png
49523,Warden's Coat,Ingredient,Mushroom,Common,Alchemy,Emberford,Utility piece: keeps you moving.,ingredient_warden_s_coat.png
49524,Frostworn Tally,Material,Cloth,Common,Skinning,Glimmerdeep,Craft input: enables a recipe chain.,material_frostworn_tally.png
49525,Silt-grit Lantern,Curio,Coin,Rare,Scribing,Emberford,Loot filler: fills a gear gap.,curio_silt_grit_lantern.png
49526,Mire-touched Wanted Poster,Quest Item,Relic,Common,—,Greatwood,Field use: supports leveling.,quest_item_mire_touched_wanted_poster.png
49527,Warden's Nail,Material,Glass,Uncommon,Mining,Glimmerdeep,Quest hook: supports leveling.,material_warden_s_nail.png
49528,River-smooth Pommel,Ingredient,Herb,Common,Fishing,Hollowroot,Loot filler: enables a recipe chain.,ingredient_river_smooth_pommel.png
49529,Briarbound Helm,Material,Cloth,Common,Smithing,Glimmerdeep,Craft input: fills a gear gap.,material_briarbound_helm.png
49530,Frostbriar Root,Consumable,Bandage,Rare,Alchemy,Frostbriar,Quest hook: supports leveling.,consumable_frostbriar_root.png
49531,River-smooth Ore,Ingredient,Salt,Uncommon,Fishing,Marketwalk,Vendor staple: fills a gear gap.,ingredient_river_smooth_ore.png
49532,Saltmarrow Biscuit,Material,Pigment,Common,Leatherworking,Frostbriar,Utility piece: supports leveling.,material_saltmarrow_biscuit.png
49533,Sun-bleached Ring,Ingredient,Grain,Common,Fishing,Glimmerdeep,Quest hook: feeds a rumor.,ingredient_sun_bleached_ring.png
49534,Pilgrim's Shard,Curio,Figurine,Rare,Scribing,Ashen Fields,Loot filler: feeds a rumor.,curio_pilgrim_s_shard.png
49535,River-smooth Gloves,Consumable,Bandage,Common,Alchemy,Frostbriar,Quest hook: keeps you moving.,consumable_river_smooth_gloves.png
49536,Greatwood Pod,Alchemy Item,Base,Uncommon,Alchemy,Hollowroot,Vendor staple: keeps you moving.,alchemy_item_greatwood_pod.png
49537,Frostbriar Tally,Ingredient,Fruit,Common,Fishing,Marketwalk,Field use: feeds a rumor.,ingredient_frostbriar_tally.png
49538,Ash-dusted Salve,Gear,Staff,Rare,Leatherworking,Frostbriar,Field use: feeds a rumor.,gear_ash_dusted_salve.png
49539,Emberford Pouch,Material,Ingot,Uncommon,Mining,Marketwalk,Loot filler: gates a shortcut.,material_emberford_pouch.png
49540,Mire-touched Ingot,Material,Resin,Common,Skinning,Ashen Fields,Vendor staple: keeps you moving.,material_mire_touched_ingot.png
49541,Cinder-scarred Root,Curio,Figurine,Rare,Jewelry,Frostbriar,Utility piece: supports leveling.,curio_cinder_scarred_root.png
49542,Hollowroot Wanted Poster,Ingredient,Spice,Common,Cooking,Saltmarrow,Vendor staple: keeps you moving.,ingredient_hollowroot_wanted_poster.png
49543,Glimmerdeep Ration,Consumable,Potion,Rare,Alchemy,Greatwood,Utility piece: supports leveling.,consumable_glimmerdeep_ration.png
49544,Hollowroot Seed,Curio,Totem,Uncommon,Jewelry,Hollowroot,Quest hook: gates a shortcut.,curio_hollowroot_seed.png
49545,Frostworn Hood,Consumable,Potion,Rare,Cooking,Frostbriar,Loot filler: enables a recipe chain.,consumable_frostworn_hood.png
49546,Mire-touched Pouch,Material,Timber,Common,Skinning,Glimmerdeep,Craft input: keeps you moving.,material_mire_touched_pouch.png
49547,Emberford Gloves,Quest Item,Relic,Common,—,Frostbriar,Craft input: supports leveling.,quest_item_emberford_gloves.png
49548,Saltmarrow Ore,Consumable,Food,Uncommon,Alchemy,Frostbriar,Vendor staple: gates a shortcut.,consumable_saltmarrow_ore.png
49549,Sun-bleached Token,Material,Glass,Common,Alchemy,Hollowroot,Field use: fills a gear gap.,material_sun_bleached_token.png
49550,Cinder-scarred Trinket,Consumable,Elixir,Common,Alchemy,Greatwood,Vendor staple: fills a gear gap.,consumable_cinder_scarred_trinket.png
49551,Emberford Biscuit,Material,Pigment,Common,Mining,Saltmarrow,Craft input: enables a recipe chain.,material_emberford_biscuit.png
49552,Tide-taken Ration,Curio,Mask,Rare,Enchanting,Greatwood,Craft input: enables a recipe chain.,curio_tide_taken_ration.png
49553,Silt-grit Hood,Consumable,Tonic,Common,Alchemy,Frostbriar,Loot filler: supports leveling.,consumable_silt_grit_hood.png
49554,Cinder-scarred Coat,Material,Timber,Common,Mining,Saltmarrow,Loot filler: feeds a rumor.,material_cinder_scarred_coat.png
49555,Lantern-lit Ring,Curio,Totem,Common,Jewelry,Hollowroot,Vendor staple: enables a recipe chain.,curio_lantern_lit_ring.png
49556,Frostbriar Belt,Gear,Pendant,Uncommon,Woodworking,Frostbriar,Craft input: gates a shortcut.,gear_frostbriar_belt.png
49557,Iron-banded Leather Strip,Curio,Figurine,Uncommon,Jewelry,Glimmerdeep,Craft input: keeps you moving.,curio_iron_banded_leather_strip.png
49558,Amberwake Ledger Page,Ingredient,Herb,Uncommon,Cooking,Emberford,Utility piece: keeps you moving.,ingredient_amberwake_ledger_page.png
49559,Emberford Biscuit,Ingredient,Fish,Common,Herbalism,Glimmerdeep,Craft input: feeds a rumor.,ingredient_emberford_biscuit.png
49560,Greatwood Hood,Material,Wax,Common,Leatherworking,Saltmarrow,Vendor staple: keeps you moving.,material_greatwood_hood.png
49561,Hollowroot Gloves,Ingredient,Root,Common,Alchemy,Marketwalk,Quest hook: keeps you moving.,ingredient_hollowroot_gloves.png
49562,Briarbound Buckler,Consumable,Tonic,Common,Alchemy,Emberford,Quest hook: gates a shortcut.,consumable_briarbound_buckler.png
49563,Saltglass Buckler,Consumable,Elixir,Common,Cooking,Hollowroot,Craft input: feeds a rumor.,consumable_saltglass_buckler.png
49564,Saltglass Canteen,Ingredient,Fruit,Rare,Fishing,Greatwood,Utility piece: keeps you moving.,ingredient_saltglass_canteen.png
49565,Pilgrim's Helm,Gear,Helm,Uncommon,Woodworking,Frostbriar,Quest hook: feeds a rumor.,gear_pilgrim_s_helm.png
49566,Ash-dusted Salve,Material,Ingot,Uncommon,Woodworking,Ashen Fields,Craft input: gates a shortcut.,material_ash_dusted_salve.png
49567,Hollowroot Spool,Ingredient,Grain,Uncommon,Alchemy,Ashen Fields,Utility piece: gates a shortcut.,ingredient_hollowroot_spool.png
49568,River-smooth Trinket,Key,Chest,Uncommon,—,Frostbriar,Quest hook: gates a shortcut.,key_river_smooth_trinket.png
49569,Emberford Pin,Consumable,Potion,Uncommon,Alchemy,Greatwood,Quest hook: keeps you moving.,consumable_emberford_pin.png
49570,Warden's Compass,Consumable,Tonic,Common,Cooking,Glimmerdeep,Loot filler: fills a gear gap.,consumable_warden_s_compass.png
49571,Moon-stitched Map Scrap,Consumable,Tea,Common,Alchemy,Saltmarrow,Quest hook: keeps you moving.,consumable_moon_stitched_map_scrap.png
49572,Moon-stitched Ingot,Material,Wax,Common,Leatherworking,Greatwood,Craft input: feeds a rumor.,material_moon_stitched_ingot.png
49573,Saltmarrow Charm,Material,Wax,Common,Woodworking,Emberford,Craft input: supports leveling.,material_saltmarrow_charm.png
49574,Amberwake Spool,Ingredient,Salt,Uncommon,Alchemy,Emberford,Craft input: supports leveling.,ingredient_amberwake_spool.png
49575,Glimmerdeep Sash,Ingredient,Root,Rare,Cooking,Emberford,Craft input: enables a recipe chain.,ingredient_glimmerdeep_sash.png
49576,Lantern-lit Hood,Ingredient,Spice,Common,Herbalism,Hollowroot,Field use: fills a gear gap.,ingredient_lantern_lit_hood.png
49577,Saltglass Belt,Material,Glass,Common,Mining,Hollowroot,Loot filler: enables a recipe chain.,material_saltglass_belt.png
49578,Silt-grit Token,Material,Stone,Uncommon,Alchemy,Greatwood,Quest hook: fills a gear gap.,material_silt_grit_token.png
49579,Saltmarrow Canteen,Curio,Totem,Uncommon,Scribing,Marketwalk,Field use: supports leveling.,curio_saltmarrow_canteen.png
49580,River-smooth Belt,Material,Ingot,Common,Smithing,Saltmarrow,Craft input: supports leveling.,material_river_smooth_belt.png
49581,Ash-dusted Shard,Material,Stone,Common,Mining,Emberford,Vendor staple: keeps you moving.,material_ash_dusted_shard.png
49582,Lantern-lit Lichen,Gear,Dagger,Common,Smithing,Frostbriar,Loot filler: supports leveling.,gear_lantern_lit_lichen.png
49583,Briarbound Plank,Consumable,Tea,Uncommon,Cooking,Ashen Fields,Field use: gates a shortcut.,consumable_briarbound_plank.png
49584,Amberwake Buckler,Quest Item,Seal,Common,—,Frostbriar,Utility piece: feeds a rumor.,quest_item_amberwake_buckler.png
49585,Tide-taken Vial,Consumable,Food,Common,Cooking,Saltmarrow,Utility piece: enables a recipe chain.,consumable_tide_taken_vial.png
49586,Mire-touched Coat,Consumable,Bandage,Common,Alchemy,Greatwood,Vendor staple: keeps you moving.,consumable_mire_touched_coat.png
49587,Pilgrim's Biscuit,Gear,Ring,Common,Smithing,Ashen Fields,Vendor staple: enables a recipe chain.,gear_pilgrim_s_biscuit.png
49588,Lantern-lit Ledger Page,Quest Item,Relic,Common,—,Saltmarrow,Quest hook: keeps you moving.,quest_item_lantern_lit_ledger_page.png
49589,River-smooth Spool,Material,Resin,Rare,Leatherworking,Frostbriar,Vendor staple: gates a shortcut.,material_river_smooth_spool.png
49590,Lantern-lit Boots,Material,Resin,Common,Tailoring,Frostbriar,Loot filler: enables a recipe chain.,material_lantern_lit_boots.png
49591,Warden's Cloak,Ingredient,Oil,Uncommon,Alchemy,Greatwood,Craft input: supports leveling.,ingredient_warden_s_cloak.png
49592,Saltmarrow Bandage Roll,Gear,Crossbow,Uncommon,Smithing,Glimmerdeep,Vendor staple: gates a shortcut.,gear_saltmarrow_bandage_roll.png
49593,Emberford Nail,Consumable,Elixir,Common,Alchemy,Ashen Fields,Field use: feeds a rumor.,consumable_emberford_nail.png
49594,Storm-bit Vial,Curio,Coin,Uncommon,Jewelry,Glimmerdeep,Vendor staple: fills a gear gap.,curio_storm_bit_vial.png
49595,River-smooth Canteen,Consumable,Food,Common,Cooking,Saltmarrow,Craft input: feeds a rumor.,consumable_river_smooth_canteen.png
49596,Amberwake Thread,Ingredient,Salt,Common,Cooking,Saltmarrow,Loot filler: enables a recipe chain.,ingredient_amberwake_thread.png
49597,Warden's Seed,Gear,Staff,Common,Smithing,Frostbriar,Utility piece: fills a gear gap.,gear_warden_s_seed.png
49598,Ash-dusted Helm,Ingredient,Grain,Common,Alchemy,Hollowroot,Loot filler: gates a shortcut.,ingredient_ash_dusted_helm.png
49599,Moon-stitched Bottle,Material,Resin,Uncommon,Skinning,Marketwalk,Vendor staple: gates a shortcut.,material_moon_stitched_bottle.png
49600,Harbor-wet Plank,Ingredient,Root,Common,Alchemy,Glimmerdeep,Field use: feeds a rumor.,ingredient_harbor_wet_plank.png
49601,Tide-taken Lantern,Gear,Boots,Common,Woodworking,Hollowroot,Field use: gates a shortcut.,gear_tide_taken_lantern.png
49602,Lantern-lit Tally,Consumable,Bandage,Common,Alchemy,Glimmerdeep,Craft input: enables a recipe chain.,consumable_lantern_lit_tally.png
49603,Hollowroot Buckler,Gear,Sword,Common,Smithing,Frostbriar,Quest hook: fills a gear gap.,gear_hollowroot_buckler.png
49604,Frostbriar Sash,Gear,Crossbow,Common,Jewelry,Hollowroot,Vendor staple: supports leveling.,gear_frostbriar_sash.png
49605,Gutterborn Cloak,Curio,Signet,Common,Jewelry,Ashen Fields,Field use: gates a shortcut.,curio_gutterborn_cloak.png
49606,Frostworn Vest,Material,Timber,Common,Alchemy,Emberford,Quest hook: gates a shortcut.,material_frostworn_vest.png
49607,Saltmarrow Tincture,Consumable,Tonic,Uncommon,Alchemy,Saltmarrow,Craft input: supports leveling.,consumable_saltmarrow_tincture.png
49608,River-smooth Biscuit,Curio,Totem,Common,Enchanting,Greatwood,Field use: keeps you moving.,curio_river_smooth_biscuit.png
49609,Frostbriar Pod,Consumable,Tea,Common,Cooking,Emberford,Loot filler: fills a gear gap.,consumable_frostbriar_pod.png
49610,Saltglass Pin,Ingredient,Meat,Common,Cooking,Greatwood,Utility piece: keeps you moving.,ingredient_saltglass_pin.png
49611,Ash-dusted Bandage Roll,Gear,Shield,Uncommon,Smithing,Ashen Fields,Vendor staple: keeps you moving.,gear_ash_dusted_bandage_roll.png
49612,Frostbriar Lichen,Material,Resin,Uncommon,Skinning,Marketwalk,Vendor staple: supports leveling.,material_frostbriar_lichen.png
49613,Pilgrim's Pendant,Curio,Totem,Common,Enchanting,Greatwood,Field use: fills a gear gap.,curio_pilgrim_s_pendant.png
49614,Iron-banded Stew,Gear,Bow,Common,Smithing,Emberford,Loot filler: feeds a rumor.,gear_iron_banded_stew.png
49615,Mire-touched Tincture,Gear,Wand,Uncommon,Leatherworking,Saltmarrow,Vendor staple: feeds a rumor.,gear_mire_touched_tincture.png
49616,Ash-dusted Totem,Consumable,Potion,Uncommon,Cooking,Glimmerdeep,Field use: keeps you moving.,consumable_ash_dusted_totem.png
49617,Iron-banded Boots,Curio,Signet,Common,Jewelry,Glimmerdeep,Loot filler: keeps you moving.,curio_iron_banded_boots.png
49618,Greatwood Ledger Page,Alchemy Item,Base,Uncommon,Alchemy,Emberford,Utility piece: feeds a rumor.,alchemy_item_greatwood_ledger_page.png
49619,Saltmarrow Coat,Material,Ore,Uncommon,Tailoring,Marketwalk,Loot filler: feeds a rumor.,material_saltmarrow_coat.png
49620,Silt-grit Map Scrap,Material,Glass,Common,Woodworking,Ashen Fields,Loot filler: feeds a rumor.,material_silt_grit_map_scrap.png
49621,Iron-banded Pod,Ingredient,Mushroom,Uncommon,Fishing,Ashen Fields,Field use: supports leveling.,ingredient_iron_banded_pod.png
49622,Saltglass Salve,Ingredient,Fruit,Uncommon,Alchemy,Hollowroot,Vendor staple: feeds a rumor.,ingredient_saltglass_salve.png
49623,Silt-grit Cloak,Gear,Gloves,Common,Leatherworking,Emberford,Quest hook: enables a recipe chain.,gear_silt_grit_cloak.png
49624,Greatwood Petal,Ingredient,Oil,Rare,Alchemy,Saltmarrow,Craft input: feeds a rumor.,ingredient_greatwood_petal.png
49625,Harbor-wet Tincture,Material,Ore,Common,Alchemy,Marketwalk,Craft input: fills a gear gap.,material_harbor_wet_tincture.png
49626,Saltglass Ingot,Gear,Shield,Common,Smithing,Saltmarrow,Loot filler: feeds a rumor.,gear_saltglass_ingot.png
49627,Briarbound Ledger Page,Gear,Pendant,Uncommon,Tailoring,Frostbriar,Loot filler: gates a shortcut.,gear_briarbound_ledger_page.png
49628,Storm-bit Tally,Ingredient,Mushroom,Common,Cooking,Marketwalk,Field use: supports leveling.,ingredient_storm_bit_tally.png
49629,Frostbriar Totem,Consumable,Food,Rare,Alchemy,Glimmerdeep,Quest hook: gates a shortcut.,consumable_frostbriar_totem.png
49630,Iron-banded Lantern,Material,Ingot,Common,Woodworking,Greatwood,Loot filler: keeps you moving.,material_iron_banded_lantern.png
49631,Pilgrim's Thread,Key,Chest,Uncommon,—,Saltmarrow,Quest hook: supports leveling.,key_pilgrim_s_thread.png
49632,Iron-banded Tally,Consumable,Bandage,Common,Cooking,Frostbriar,Loot filler: keeps you moving.,consumable_iron_banded_tally.png
49633,Warden's Vest,Gear,Helm,Common,Smithing,Emberford,Quest hook: keeps you moving.,gear_warden_s_vest.png
49634,Silt-grit Belt,Material,Resin,Uncommon,Tailoring,Frostbriar,Utility piece: gates a shortcut.,material_silt_grit_belt.png
49635,Glimmerdeep Petal,Material,Leather,Common,Alchemy,Greatwood,Loot filler: keeps you moving.,material_glimmerdeep_petal.png
49636,Warden's Thread,Material,Timber,Uncommon,Leatherworking,Marketwalk,Loot filler: keeps you moving.,material_warden_s_thread.png
49637,Glimmerdeep Bandage Roll,Material,Resin,Common,Leatherworking,Greatwood,Vendor staple: enables a recipe chain.,material_glimmerdeep_bandage_roll.png
49638,Saltmarrow Gloves,Curio,Signet,Common,Scribing,Greatwood,Field use: gates a shortcut.,curio_saltmarrow_gloves.png
49639,Frostbriar Cloak,Material,Resin,Common,Alchemy,Ashen Fields,Vendor staple: supports leveling.,material_frostbriar_cloak.png
49640,Pilgrim's Hook,Gear,Bow,Common,Jewelry,Saltmarrow,Vendor staple: fills a gear gap.,gear_pilgrim_s_hook.png
49641,Greatwood Buckler,Gear,Cloak,Common,Tailoring,Saltmarrow,Quest hook: enables a recipe chain.,gear_greatwood_buckler.png
49642,Amberwake Trinket,Gear,Wand,Common,Jewelry,Frostbriar,Vendor staple: supports leveling.,gear_amberwake_trinket.png
49643,Amberwake Pin,Consumable,Elixir,Common,Cooking,Frostbriar,Vendor staple: feeds a rumor.,consumable_amberwake_pin.png
49644,Ash-dusted Boots,Consumable,Potion,Common,Alchemy,Greatwood,Utility piece: fills a gear gap.,consumable_ash_dusted_boots.png
49645,Silt-grit Root,Ingredient,Meat,Uncommon,Herbalism,Emberford,Quest hook: gates a shortcut.,ingredient_silt_grit_root.png
49646,Emberford Map Scrap,Gear,Crossbow,Uncommon,Leatherworking,Greatwood,Loot filler: feeds a rumor.,gear_emberford_map_scrap.png
49647,Moon-stitched Boots,Curio,Coin,Uncommon,Enchanting,Hollowroot,Quest hook: fills a gear gap.,curio_moon_stitched_boots.png
49648,Amberwake Compass,Consumable,Tonic,Common,Alchemy,Marketwalk,Utility piece: fills a gear gap.,consumable_amberwake_compass.png
49649,Harbor-wet Petal,Consumable,Elixir,Common,Alchemy,Glimmerdeep,Utility piece: keeps you moving.,consumable_harbor_wet_petal.png
49650,Moon-stitched Compass,Map,Route,Uncommon,—,Hollowroot,Quest hook: enables a recipe chain.,map_moon_stitched_compass.png
49651,Iron-banded Hood,Material,Resin,Uncommon,Tailoring,Glimmerdeep,Field use: enables a recipe chain.,material_iron_banded_hood.png
49652,Ash-dusted Helm,Gear,Dagger,Common,Smithing,Hollowroot,Field use: feeds a rumor.,gear_ash_dusted_helm.png
49653,Silt-grit Pendant,Key,Gate,Uncommon,—,Marketwalk,Quest hook: gates a shortcut.,key_silt_grit_pendant.png
49654,Sun-bleached Helm,Material,Wax,Common,Woodworking,Ashen Fields,Craft input: gates a shortcut.,material_sun_bleached_helm.png
49655,Greatwood Seed,Ingredient,Fruit,Common,Herbalism,Emberford,Craft input: fills a gear gap.,ingredient_greatwood_seed.png
49656,Frostworn Hilt,Gear,Crossbow,Common,Jewelry,Emberford,Loot filler: fills a gear gap.,gear_frostworn_hilt.png
49657,Briarbound Thread,Consumable,Bandage,Common,Alchemy,Emberford,Vendor staple: feeds a rumor.,consumable_briarbound_thread.png
49658,Moon-stitched Stew,Consumable,Bandage,Common,Cooking,Frostbriar,Quest hook: supports leveling.,consumable_moon_stitched_stew.png
49659,Frostbriar Totem,Consumable,Tea,Uncommon,Cooking,Greatwood,Loot filler: keeps you moving.,consumable_frostbriar_totem.png
49660,Cinder-scarred Pouch,Quest Item,Parcel,Common,—,Greatwood,Field use: fills a gear gap.,quest_item_cinder_scarred_pouch.png
49661,Cinder-scarred Plank,Curio,Mask,Uncommon,Enchanting,Emberford,Vendor staple: fills a gear gap.,curio_cinder_scarred_plank.png
49662,Mire-touched Guard,Key,Gate,Common,—,Frostbriar,Utility piece: gates a shortcut.,key_mire_touched_guard.png
49663,Glimmerdeep Biscuit,Material,Leather,Uncommon,Mining,Greatwood,Utility piece: enables a recipe chain.,material_glimmerdeep_biscuit.png
49664,Glimmerdeep Keybone,Ingredient,Mushroom,Common,Alchemy,Saltmarrow,Quest hook: feeds a rumor.,ingredient_glimmerdeep_keybone.png
49665,Ash-dusted Stew,Profession Tool,Instrument,Common,Jewelry,Emberford,Loot filler: supports leveling.,profession_tool_ash_dusted_stew.png
49666,Pilgrim's Seed,Gear,Boots,Common,Smithing,Greatwood,Craft input: fills a gear gap.,gear_pilgrim_s_seed.png
49667,Saltmarrow Pod,Consumable,Elixir,Common,Cooking,Saltmarrow,Loot filler: enables a recipe chain.,consumable_saltmarrow_pod.png
49668,Frostworn Lichen,Ingredient,Spice,Uncommon,Fishing,Marketwalk,Craft input: gates a shortcut.,ingredient_frostworn_lichen.png
49669,Mire-touched Pommel,Ingredient,Mushroom,Common,Herbalism,Frostbriar,Loot filler: fills a gear gap.,ingredient_mire_touched_pommel.png
49670,Silt-grit Lantern,Ingredient,Fruit,Common,Alchemy,Saltmarrow,Utility piece: supports leveling.,ingredient_silt_grit_lantern.png
49671,Storm-bit Root,Tool,Camp,Common,Smithing,Greatwood,Utility piece: feeds a rumor.,tool_storm_bit_root.png
49672,Silt-grit Compass,Material,Stone,Common,Woodworking,Glimmerdeep,Quest hook: fills a gear gap.,material_silt_grit_compass.png
49673,Sun-bleached Lichen,Trinket,Idol,Uncommon,Jewelry,Glimmerdeep,Vendor staple: keeps you moving.,trinket_sun_bleached_lichen.png
49674,Tide-taken Canteen,Quest Item,Parcel,Common,—,Emberford,Quest hook: feeds a rumor.,quest_item_tide_taken_canteen.png
49675,River-smooth Hilt,Curio,Mask,Rare,Enchanting,Marketwalk,Loot filler: gates a shortcut.,curio_river_smooth_hilt.png
49676,Glimmerdeep Pendant,Material,Leather,Uncommon,Leatherworking,Saltmarrow,Loot filler: feeds a rumor.,material_glimmerdeep_pendant.png
49677,River-smooth Petal,Document,Letter,Common,Scribing,Emberford,Quest hook: feeds a rumor.,document_river_smooth_petal.png
49678,Harbor-wet Ingot,Curio,Figurine,Uncommon,Jewelry,Saltmarrow,Vendor staple: enables a recipe chain.,curio_harbor_wet_ingot.png
49679,Frostbriar Ring,Material,Ingot,Common,Skinning,Emberford,Craft input: fills a gear gap.,material_frostbriar_ring.png
49680,Saltglass Boots,Material,Pigment,Uncommon,Alchemy,Ashen Fields,Utility piece: supports leveling.,material_saltglass_boots.png
49681,Gutterborn Bandage Roll,Material,Leather,Common,Woodworking,Hollowroot,Field use: feeds a rumor.,material_gutterborn_bandage_roll.png
49682,Moon-stitched Pin,Material,Leather,Common,Smithing,Frostbriar,Field use: feeds a rumor.,material_moon_stitched_pin.png
49683,Amberwake Lichen,Material,Glass,Common,Mining,Ashen Fields,Field use: fills a gear gap.,material_amberwake_lichen.png
49684,Ash-dusted Keybone,Consumable,Tonic,Uncommon,Cooking,Greatwood,Loot filler: supports leveling.,consumable_ash_dusted_keybone.png
49685,Sun-bleached Lichen,Curio,Charm,Rare,Enchanting,Hollowroot,Quest hook: feeds a rumor.,curio_sun_bleached_lichen.png
49686,Storm-bit Nail,Material,Leather,Common,Mining,Ashen Fields,Quest hook: feeds a rumor.,material_storm_bit_nail.png
49687,Moon-stitched Charm,Ingredient,Oil,Common,Fishing,Ashen Fields,Loot filler: supports leveling.,ingredient_moon_stitched_charm.png
49688,Frostbriar Lockpick,Gear,Helm,Common,Jewelry,Ashen Fields,Quest hook: gates a shortcut.,gear_frostbriar_lockpick.png
49689,Mire-touched Trophy Fang,Consumable,Bandage,Common,Cooking,Ashen Fields,Loot filler: fills a gear gap.,consumable_mire_touched_trophy_fang.png
49690,Lantern-lit Lichen,Material,Glass,Uncommon,Woodworking,Ashen Fields,Quest hook: supports leveling.,material_lantern_lit_lichen.png
49691,Amberwake Ledger Page,Curio,Mask,Common,Jewelry,Greatwood,Loot filler: fills a gear gap.,curio_amberwake_ledger_page.png
49692,Frostbriar Map Scrap,Ingredient,Root,Common,Herbalism,Saltmarrow,Loot filler: fills a gear gap.,ingredient_frostbriar_map_scrap.png
49693,Hollowroot Vest,Material,Timber,Uncommon,Leatherworking,Greatwood,Utility piece: supports leveling.,material_hollowroot_vest.png
49694,Tide-taken Nail,Trinket,Coin,Uncommon,Jewelry,Ashen Fields,Quest hook: keeps you moving.,trinket_tide_taken_nail.png
49695,Cinder-scarred Guard,Ingredient,Grain,Uncommon,Fishing,Hollowroot,Vendor staple: supports leveling.,ingredient_cinder_scarred_guard.png
49696,Frostbriar Pin,Curio,Totem,Common,Enchanting,Glimmerdeep,Field use: gates a shortcut.,curio_frostbriar_pin.png
49697,Ash-dusted Leather Strip,Gear,Sword,Common,Smithing,Emberford,Field use: supports leveling.,gear_ash_dusted_leather_strip.png
49698,Sun-bleached Pommel,Gear,Crossbow,Rare,Woodworking,Marketwalk,Loot filler: keeps you moving.,gear_sun_bleached_pommel.png
49699,Mire-touched Token,Gear,Wand,Rare,Leatherworking,Hollowroot,Craft input: fills a gear gap.,gear_mire_touched_token.png
49700,Greatwood Trophy Fang,Material,Cloth,Common,Alchemy,Greatwood,Craft input: supports leveling.,material_greatwood_trophy_fang.png
49701,Mire-touched Shard,Gear,Boots,Common,Leatherworking,Greatwood,Craft input: supports leveling.,gear_mire_touched_shard.png
49702,Warden's Biscuit,Alchemy Item,Solvent,Common,Alchemy,Marketwalk,Craft input: fills a gear gap.,alchemy_item_warden_s_biscuit.png
49703,Saltmarrow Wanted Poster,Gear,Mace,Common,Smithing,Glimmerdeep,Loot filler: fills a gear gap.,gear_saltmarrow_wanted_poster.png
49704,Mire-touched Coat,Material,Ingot,Uncommon,Mining,Ashen Fields,Utility piece: enables a recipe chain.,material_mire_touched_coat.png
49705,Saltglass Pin,Curio,Signet,Common,Enchanting,Greatwood,Craft input: gates a shortcut.,curio_saltglass_pin.png
49706,Frostbriar Pin,Material,Wax,Uncommon,Tailoring,Hollowroot,Craft input: enables a recipe chain.,material_frostbriar_pin.png
49707,River-smooth Leather Strip,Consumable,Food,Common,Alchemy,Emberford,Vendor staple: fills a gear gap.,consumable_river_smooth_leather_strip.png
49708,Saltglass Gloves,Material,Cloth,Common,Leatherworking,Ashen Fields,Craft input: enables a recipe chain.,material_saltglass_gloves.png
49709,Amberwake Pod,Gear,Chest,Common,Jewelry,Marketwalk,Utility piece: gates a shortcut.,gear_amberwake_pod.png
49710,Gutterborn Ration,Gear,Mace,Common,Smithing,Emberford,Loot filler: gates a shortcut.,gear_gutterborn_ration.png
49711,Warden's Boots,Ingredient,Oil,Common,Cooking,Hollowroot,Loot filler: supports leveling.,ingredient_warden_s_boots.png
49712,Warden's Hood,Material,Ingot,Common,Tailoring,Ashen Fields,Vendor staple: gates a shortcut.,material_warden_s_hood.png
49713,Storm-bit Ration,Gear,Sword,Common,Smithing,Greatwood,Craft input: feeds a rumor.,gear_storm_bit_ration.png
49714,Hollowroot Petal,Curio,Mask,Common,Enchanting,Ashen Fields,Vendor staple: keeps you moving.,curio_hollowroot_petal.png
49715,Emberford Compass,Ingredient,Salt,Common,Cooking,Hollowroot,Quest hook: gates a shortcut.,ingredient_emberford_compass.png
49716,Emberford Vest,Gear,Ring,Common,Leatherworking,Marketwalk,Field use: enables a recipe chain.,gear_emberford_vest.png
49717,Ash-dusted Buckler,Material,Stone,Common,Leatherworking,Ashen Fields,Quest hook: enables a recipe chain.,material_ash_dusted_buckler.png
49718,Iron-banded Hood,Consumable,Food,Common,Cooking,Glimmerdeep,Field use: keeps you moving.,consumable_iron_banded_hood.png
